ent,sex,eda,nac_mes,nac_anio,cs_p12,cs_p13_1,cs_p13_2,cs_p15,cs_p16,n_hij,e_con,zona,salario,clase2,rama,c_ocu11c,dur9c,rama_est2,dur_est,d_ant_lab,d_cexp_est,niv_ins,anios_esc,hrsocup,ingocup,ing_x_hrs,imssissste,scian,t_tra,emp_ppal,sec_ins,,
7,2,32,12,1991,1,7,4,3,2,1,1,2,7468,1,4,8,8,6,5,0,0,4,16,70,15000,49.83389,4,18,1,1,8,,
7,2,40,99,1984,1,7,4,3,1,0,6,2,7468,1,4,6,3,6,3,0,0,4,16,20,0,0,4,18,1,1,4,,
7,2,38,11,1985,1,7,5,3,1,3,6,2,7468,1,3,4,6,5,4,0,0,4,17,48,6000,29.06977,1,7,1,2,2,,
7,2,43,7,1980,1,7,5,3,1,1,2,2,7468,1,3,4,6,5,4,0,0,4,17,45,0,0,1,7,1,2,2,,
3,2,23,11,2000,1,7,1,3,2,0,1,2,7468,1,4,4,7,8,5,0,0,4,13,54,12900,55.55556,1,10,1,2,1,,
5,2,49,11,1974,1,6,3,2,1,2,6,1,11247,1,2,5,6,3,4,0,0,3,12,48,12008,58.17829,1,5,1,2,2,,
5,2,22,2,2002,1,7,4,3,2,0,6,1,11247,1,2,1,6,3,4,0,0,4,16,47,18400,91.04404,1,5,1,2,2,,
5,2,33,1,1991,1,7,5,3,1,2,1,1,11247,1,4,4,6,6,4,0,0,4,17,42,8600,47.61905,1,18,1,2,4,,
5,2,57,3,1967,1,6,3,2,1,0,1,1,11247,1,2,5,7,3,5,0,0,3,12,50,9890,46,1,5,1,2,2,,
5,2,34,9,1989,1,7,5,3,1,2,5,2,7468,1,3,5,1,5,1,0,0,4,17,0,9000,0,1,7,1,2,2,,
6,2,46,7,1977,1,6,3,2,1,3,5,2,7468,1,3,6,5,5,4,0,0,3,12,35,10000,66.44518,4,7,1,1,8,,
11,2,43,2,1981,1,7,4,3,1,5,1,2,7468,1,3,6,5,5,4,0,0,4,16,36,0,0,1,7,1,2,2,,
23,2,49,5,1974,1,7,5,3,1,1,5,2,7468,1,4,4,5,9,4,0,0,4,17,37,6000,37.71213,2,16,1,2,7,,
23,2,22,9,2001,1,7,5,3,1,0,5,2,7468,1,4,8,6,6,4,0,0,4,17,48,7200,34.88372,1,18,1,2,2,,
24,2,23,5,2000,1,7,5,3,1,0,6,2,7468,1,3,6,6,5,4,0,0,4,17,40,0,0,1,7,1,2,4,,
25,2,30,3,1994,1,7,5,3,1,0,1,2,7468,1,4,4,2,8,2,0,0,4,17,9,8600,222.22222,4,11,1,1,4,,
25,2,30,9,1993,1,7,5,3,1,2,5,2,7468,1,1,4,4,4,3,0,0,4,17,32,9890,71.875,1,4,1,2,2,,
25,2,35,3,1989,1,7,5,3,1,1,5,2,7468,1,4,1,6,11,4,0,0,4,17,40,12000,69.76744,3,20,2,2,5,,
25,2,23,12,2000,1,7,4,3,2,0,6,2,7468,1,1,1,6,4,4,0,0,4,16,48,8600,41.66667,4,4,1,1,4,,
25,2,25,6,1998,1,7,4,3,1,0,6,2,7468,1,4,2,6,9,4,0,0,4,16,40,0,0,1,15,2,2,6,,
26,2,30,7,1993,1,7,5,3,1,0,6,2,7468,1,4,4,6,7,4,0,0,4,17,48,0,0,1,8,1,2,2,,
26,2,26,5,1997,1,7,4,3,1,0,1,1,11247,1,4,4,6,8,4,0,0,4,16,40,0,0,1,10,1,2,1,,
26,2,25,8,1998,1,7,4,3,1,0,6,2,7468,1,3,6,6,5,4,0,0,4,16,45,0,0,1,7,1,2,2,,
28,2,23,10,2000,1,7,4,3,1,0,6,2,7468,1,4,4,4,11,3,0,0,4,16,30,0,0,2,20,1,2,5,,
30,2,38,10,1985,1,7,1,3,2,2,1,2,7468,1,4,8,3,10,3,0,0,4,13,24,6020,58.33333,4,19,1,1,8,,
30,2,67,6,1956,1,7,5,3,1,1,6,2,7468,1,4,1,4,9,3,0,0,4,17,30,0,0,4,16,1,2,4,,
32,2,30,6,1993,1,7,5,3,1,1,5,2,7468,1,3,6,6,5,4,0,0,4,17,45,8000,41.34367,1,7,1,2,2,,
11,2,56,3,1968,1,6,3,2,1,2,5,2,7468,1,4,2,2,9,2,0,0,3,12,4,430,25,4,15,1,1,8,,
14,2,30,2,1994,1,6,3,2,1,3,1,2,7468,1,2,5,6,3,4,0,0,3,12,48,7740,37.5,4,5,1,1,8,,
19,2,31,2,1993,1,7,5,3,1,0,6,2,7468,1,4,4,4,11,3,0,0,4,17,32,0,0,4,20,1,1,5,,
20,2,41,11,1982,1,6,3,2,1,0,6,2,7468,1,2,5,6,3,4,0,0,3,12,42,8600,47.61905,4,5,1,1,8,,
21,2,27,5,1996,1,7,5,3,1,0,6,2,7468,1,4,2,4,9,3,0,0,4,17,30,0,0,2,15,1,2,7,,
24,2,21,11,2002,1,7,2,3,2,0,6,2,7468,1,3,6,6,5,4,0,0,4,14,48,0,0,1,7,1,2,4,,
26,2,31,3,1993,1,7,5,3,1,0,6,1,11247,1,4,2,6,9,4,0,0,4,17,40,0,0,2,15,1,2,7,,
28,2,25,10,1998,1,7,4,3,1,1,1,1,11247,1,2,1,6,3,4,0,0,4,16,44,21500,113.63636,1,5,2,2,2,,
29,2,45,9,1978,1,7,5,3,1,3,5,2,7468,1,4,1,2,9,2,0,0,4,17,10,3000,69.76744,4,16,1,2,4,,
2,2,31,3,1993,1,7,5,3,1,2,5,1,11247,1,2,4,7,3,5,0,0,4,17,50,30100,140,1,5,1,2,2,,
3,2,24,8,1999,1,7,4,3,1,2,5,2,7468,1,4,4,6,7,4,0,0,4,16,48,7000,33.91473,1,8,1,2,2,,
5,2,40,5,1983,1,7,5,3,1,4,5,2,7468,1,4,2,3,9,3,0,0,4,17,20,24000,279.06977,2,15,1,2,7,,
5,2,59,12,1964,1,7,5,3,1,0,6,2,7468,1,4,1,6,9,4,0,0,4,17,40,20000,116.27907,2,15,1,2,7,,
8,2,30,6,1993,1,7,5,3,1,1,6,1,11247,1,4,1,6,9,4,0,0,4,17,40,14000,81.39535,2,16,1,2,7,,
12,2,69,11,1954,1,7,5,3,1,2,5,2,7468,1,4,4,6,11,4,0,0,4,17,40,0,0,2,20,1,2,5,,
17,2,55,7,1968,1,7,3,3,2,2,2,2,7468,1,3,6,6,5,4,0,0,4,15,40,6000,34.88372,1,7,1,2,2,,
18,2,25,9,1998,1,7,5,3,1,0,6,2,7468,1,4,1,7,9,5,0,0,4,17,56,0,0,4,16,1,2,4,,
18,2,32,12,1991,1,7,5,3,1,2,1,2,7468,1,4,2,4,9,3,0,0,4,17,27,0,0,1,15,1,2,6,,
18,2,51,10,1972,1,6,3,2,1,3,2,2,7468,1,4,8,2,10,2,0,0,3,12,11,17200,363.63636,4,19,1,1,8,,
19,2,23,2,2001,1,7,2,3,2,2,5,2,7468,1,4,8,4,10,3,0,0,4,14,30,8600,66.66667,4,19,1,1,8,,
19,2,46,3,1978,1,6,3,2,1,2,5,2,7468,1,2,5,6,3,4,0,0,3,12,40,9460,55,1,5,1,2,2,,
20,2,31,7,1992,1,7,5,3,1,1,2,2,7468,1,2,4,6,3,4,0,0,4,17,46,6800,34.37816,1,5,1,2,2,,
22,2,52,7,1971,1,6,3,2,1,2,1,2,7468,1,4,5,4,10,3,0,0,3,12,25,0,0,4,19,1,1,8,,
27,2,35,3,1989,1,7,3,3,1,1,6,2,7468,1,3,6,5,5,4,0,0,4,15,36,0,0,4,7,1,2,4,,
27,2,50,12,1973,1,7,4,3,1,0,5,2,7468,1,4,2,3,9,3,0,0,4,16,20,16000,186.04651,2,15,1,2,7,,
29,2,26,10,1997,1,7,5,3,1,0,6,2,7468,1,4,2,4,9,3,0,0,4,17,25,10750,100,4,15,2,1,8,,
30,2,44,12,1979,1,7,4,3,1,1,6,2,7468,1,3,6,6,5,4,0,0,4,16,48,0,0,1,6,1,2,2,,
31,2,20,7,2003,1,6,3,2,1,0,6,2,7468,1,2,5,7,3,5,0,0,3,12,50,4730,22,4,5,1,1,4,,
3,2,38,10,1985,1,7,4,3,1,0,6,2,7468,1,4,2,4,9,3,0,0,4,16,25,12000,111.62791,2,15,1,2,7,,
3,2,24,8,1999,1,7,5,3,1,0,5,2,7468,1,3,6,3,5,3,0,0,4,17,21,0,0,4,7,1,1,4,,
10,2,33,7,1990,1,7,5,3,1,1,6,2,7468,1,6,10,6,1,4,0,0,4,17,48,8600,41.66667,1,1,1,2,3,,
11,2,20,11,2003,1,7,1,3,2,0,6,2,7468,1,4,4,4,11,3,0,0,4,13,25,0,0,4,20,1,1,5,,
14,2,46,8,1977,1,7,4,3,1,3,5,2,7468,1,4,2,4,9,3,0,0,4,16,25,13000,120.93023,4,15,1,1,6,,
17,2,36,9,1987,1,7,4,3,1,2,1,2,7468,1,4,2,4,9,3,0,0,4,16,25,0,0,2,15,1,2,7,,
17,2,45,4,1979,1,6,3,2,1,0,6,2,7468,1,4,8,4,10,3,0,0,3,12,32,0,0,4,19,1,1,9,,
18,2,41,11,1982,1,7,1,3,2,2,4,2,7468,1,4,8,6,6,4,0,0,4,13,48,4000,19.37984,4,18,1,1,4,,
18,2,55,3,1969,1,6,2,2,1,3,5,2,7468,1,3,6,7,5,5,0,0,3,11,56,8600,35.71429,4,7,1,2,4,,
20,2,37,5,1987,1,7,5,3,1,1,6,2,7468,1,4,8,6,10,4,0,0,4,17,48,7740,37.5,4,19,1,1,9,,
27,2,33,1,1991,1,7,5,3,1,2,6,2,7468,1,4,2,6,9,4,0,0,4,17,40,10000,58.13953,2,15,1,2,7,,
29,2,49,8,1974,1,6,3,2,1,1,1,2,7468,1,4,4,3,11,3,0,0,3,12,24,6600,63.95349,4,20,1,1,5,,
29,2,38,9,1985,1,7,4,3,1,0,6,2,7468,1,4,1,8,11,5,0,0,4,16,60,0,0,1,20,1,2,5,,
31,2,43,8,1980,1,7,4,3,1,1,1,2,7468,1,4,5,9,6,6,0,0,4,16,0,10000,0,4,18,1,1,4,,
32,2,27,4,1997,1,7,3,3,2,0,6,2,7468,1,4,2,4,9,3,0,0,4,15,25,0,0,5,15,1,1,7,,
1,2,22,99,2002,1,7,2,3,2,0,6,2,7468,1,4,8,3,6,3,0,0,4,14,18,0,0,4,18,1,1,4,,
10,2,24,8,1999,1,7,5,3,1,0,6,2,7468,1,3,6,4,5,3,0,0,4,17,28,0,0,4,7,1,1,4,,
10,2,40,11,1983,1,7,5,3,1,1,1,2,7468,1,6,4,6,1,4,0,0,4,17,48,8600,41.66667,1,1,1,2,3,,
12,2,63,7,1960,1,5,3,2,1,3,5,2,7468,1,4,2,1,9,1,0,0,3,12,0,14000,0,2,15,1,2,7,,
16,2,59,9,1964,1,6,2,2,1,5,5,2,7468,1,4,4,6,9,4,0,0,3,11,40,12000,69.76744,4,16,1,1,7,,
16,2,31,3,1993,1,7,5,3,1,1,5,2,7468,1,3,6,3,5,3,0,0,4,17,20,0,0,4,7,1,1,8,,
17,2,43,10,1980,1,7,5,3,1,2,6,2,7468,1,4,1,6,9,4,0,0,4,17,40,16000,93.02326,1,16,1,2,7,,
30,2,47,12,1976,1,7,4,3,1,1,2,2,7468,1,4,4,6,11,4,0,0,4,16,40,16000,93.02326,1,20,1,2,5,,
30,2,58,9,1965,1,7,4,3,1,2,2,2,7468,1,4,2,4,9,3,0,0,4,16,25,12000,111.62791,1,15,1,2,7,,
32,2,32,11,1991,1,7,5,3,1,0,6,2,7468,1,4,9,5,11,4,0,0,4,17,36,0,0,1,20,1,2,5,,
1,2,65,5,1959,1,6,3,2,1,2,5,2,7468,1,3,6,8,5,5,0,0,3,12,60,8600,33.33333,4,7,1,1,8,,
1,2,32,11,1991,1,7,4,3,1,2,1,2,7468,1,4,1,6,8,4,0,0,4,16,48,12900,62.5,1,14,1,2,2,,
1,2,24,9,1999,1,7,5,3,1,0,6,2,7468,1,2,5,4,3,3,0,0,4,17,32,0,0,1,5,1,2,2,,
2,2,29,11,1994,1,7,5,3,1,0,6,1,11247,1,4,1,2,9,2,0,0,4,17,10,0,0,4,16,1,1,4,,
6,2,36,10,1987,1,7,4,3,1,1,6,2,7468,1,4,1,6,7,4,0,0,4,16,45,0,0,1,8,1,2,2,,
7,2,48,4,1976,1,7,4,3,1,2,2,2,7468,1,4,1,4,9,3,0,0,4,16,33,0,0,1,16,1,2,7,,
7,2,24,7,1999,1,7,4,3,1,0,6,2,7468,1,4,5,2,6,2,0,0,4,16,5,0,0,4,18,1,1,8,,
10,2,36,1,1988,1,7,5,3,1,1,6,2,7468,1,4,1,5,9,4,0,0,4,17,36,0,0,2,16,1,2,7,,
17,2,46,9,1977,1,7,5,3,1,2,5,2,7468,1,4,6,6,8,4,0,0,4,17,48,0,0,1,10,1,2,1,,
19,2,21,7,2002,1,6,2,2,2,1,2,2,7468,1,2,5,6,3,4,0,0,3,11,48,6950,33.67248,1,5,1,2,2,,
20,2,28,10,1995,1,7,7,3,1,1,1,2,7468,1,3,6,6,5,4,0,0,4,19,42,0,0,4,7,1,1,8,,
22,2,28,10,1995,1,7,4,3,1,0,6,2,7468,1,4,6,6,8,4,0,0,4,16,40,0,0,1,10,1,2,1,,
25,2,31,8,1992,1,7,3,3,2,0,5,2,7468,1,4,2,1,11,1,0,0,4,15,0,5500,0,4,20,1,1,5,,
29,2,22,10,2001,1,7,3,3,2,0,6,2,7468,1,3,6,8,5,5,0,0,4,15,70,0,0,4,7,1,1,8,,
29,2,44,6,1980,1,7,5,3,1,2,5,2,7468,1,4,2,6,9,4,0,0,4,17,40,9000,52.32558,4,15,1,1,7,,
31,2,22,1,2002,1,7,4,3,1,0,6,2,7468,1,4,1,4,9,3,0,0,4,16,28,900,7.47508,4,16,1,1,7,,
